sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
ne	0	0	-0.2875	0.119229	17.641026	23.039616	14.461538	16.051282	36	-5.398591	-18.358974	-12.960384	3.179487	-6.988334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.187677	0.03375	0.028125	0.04125	0.833333	NA	NA	NA	NA	NA	NA	NA	NA	-0.654028090519	-0.450596859569	0.00539637	0.00330426
ne	0.725	0.275	0	0	16.626923	23.274715	16.347436	16.487179	37	-6.647791	-20.373077	-13.725285	0.279487	-6.787535	8.827586	14.259628	12.3867	10.607143	22	-5.432042	-13.172414	-7.740372	-3.559113	-3.652486	0.154525	0.03375	0.028125	0.04125	0.833333	0.00786779	0.00755123	41.1552	38.9545	0.04106674588	0.00031656	0.054955987712	2.2007	-0.864733981469	-0.660617542404	0.00652175	0.00440384
ne	0	0	-0.0125	0.016807	16.242308	23.039616	16.219231	16.230769	37	-6.797309	-20.757692	-13.960384	0.023077	-6.808847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15584	0.03375	0.028125	0.04125	0.833333	NA	NA	NA	NA	NA	NA	NA	NA	-0.69948121255	-0.451005239786	0.00650421	0.00363724
ne	0.025	0.025	0.025	0.016807	16.401282	23.039616	17.291026	16.846154	35	-6.638334	-18.598718	-11.960384	-0.889744	-6.193463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166239	0.03375	0.028125	0.04125	0.833333	NA	NA	NA	NA	NA	NA	NA	NA	-0.492320188424	-0.270519063869	0.0044546	0.00210339
ne	0.025	0.025	0.025	0.016807	16.897436	22.804518	16.74359	16.820513	36	-5.907082	-19.102564	-13.195482	0.153846	-5.984005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.151799	0.03125	0.02875	0.03625	0.92	NA	NA	NA	NA	NA	NA	NA	NA	-0.463906495201	-0.408465342822	0.00324423	0.00277377
ne	0.05	0.05	0.05	0.033898	19.261538	22.56942	18.584615	18.923077	32	-3.307882	-12.738462	-9.43058	0.676923	-3.646343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156293	0.0375	0.031875	0.045	0.85	NA	NA	200	21.463	NA	NA	2.23198684415	178.537	-0.668932142666	-0.608876002421	0.00407021	0.00350333
ne	0.375	0.375	0.2125	0.056677	15.916667	19.748243	9.262821	12.589744	33	-3.831576	-17.083333	-13.251757	6.653846	-7.158499	13.714286	11.994234	9.714286	11.714286	11	1.720052	2.714286	0.994234	4	-0.279948	0.11972	0.035	0.029375	0.0425	0.839286	0.0107903	0.00814741	42.5333	34.8167	0.28094749707	0.00264289	0.200190141813	7.7166	-0.545798487587	-0.380954765412	0.0030878	0.00187216
ne	0.025	0.025	0.025	0.016807	15.219231	19.513145	8.832051	12.025641	34	-4.293914	-18.780769	-14.486855	6.387179	-7.487503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.114068	0.04125	0.03125	0.05625	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	-0.45368373259	-0.502907210112	0.00386293	0.00439733
ne	0	0	-0.025	0.033898	13.05641	17.632359	7.866667	10.461538	30	-4.575949	-16.94359	-12.367641	5.189744	-7.170821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111574	0.04125	0.035625	0.0525	0.863636	NA	NA	NA	NA	NA	NA	NA	NA	-0.213121450977	-0.203802088568	0.00179127	0.00172356
ne	0.05	0.05	0.05	0.033898	11.6	17.867458	10.861538	11.230769	27	-6.267458	-15.4	-9.132542	0.738462	-6.636688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11744	0.045	0.039375	0.05625	0.875	0.0879759	0.00636553	200	24.7589	2.62616541692	0.08161037	2.08913234621	175.2411	-0.493603379912	-0.620080964786	0.00398292	0.00530097
ne	0	0	-0.025	0.008475	13.792308	19.278046	12.15641	12.974359	27	-5.485739	-13.207692	-7.721954	1.635897	-6.303687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.134131	0.045	0.039375	0.05625	0.875	NA	NA	NA	NA	NA	NA	NA	NA	-0.37932796374	-0.528869096876	0.00304906	0.00455634
ne	0.35	0.35	0.0875	0.02084	14.011538	17.162163	14.757692	14.384615	27	-3.150625	-12.988462	-9.837837	-0.746154	-2.777548	7.681319	7.546852	10.010989	8.846154	7	0.134466	0.681319	0.546852	-2.32967	1.299301	0.168734	0.05875	0.03625	0.08875	0.617021	0.0211954	0.0122556	60.0385	45.9815	0.547801201612	0.0089398	0.266746881426	14.057	-0.135692300966	-0.239227248515	0.00099445	0.00172001
ne	0.025	0.025	0.025	0.016807	13.776923	17.867458	22.120513	17.948718	29	-4.090535	-15.223077	-11.132542	-8.34359	0.08126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135188	0.0475	0.0375	0.0625	0.789474	NA	NA	NA	NA	NA	NA	NA	NA	-0.470340017998	-0.474309156183	0.00433743	0.0042777
ne	0	0	-0.025	0.008475	15.910256	22.804518	30.551282	23.230769	37	-6.894262	-21.089744	-14.195482	-14.641026	0.426251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19619	0.04375	0.038125	0.055	0.871429	NA	NA	NA	NA	NA	NA	NA	NA	-0.288260664163	-0.235685695692	0.00202336	0.00159957
ne	0.975	0.025	0.2	0.069828	22.046154	24.920401	36.825641	29.435897	37	-2.874248	-14.953846	-12.079599	-14.779487	4.515496	21.500675	22.942821	31.446694	26.473684	31	-1.442146	-9.499325	-8.057179	-9.946019	3.530863	0.223753	0.045	0.039375	0.05625	0.875	NA	NA	NA	NA	NA	NA	NA	NA	-0.198942945109	-0.0132725246462	0.00139923	8.166e-05
ne	0.5	0.5	-0.1	0.010747	20.908974	23.509813	28.475641	24.692308	34	-2.600838	-13.091026	-10.490187	-7.566667	1.182495	13.768421	16.066568	21.178947	17.473684	22	-2.298147	-8.231579	-5.933432	-7.410526	1.407116	0.195728	0.04875	0.043125	0.06	0.884615	0.0143112	0.00987019	61.2368	37.6947	0.371523343981	0.00444101	0.485228814978	23.5421	-0.435575574384	-0.355789500938	0.00280649	0.00206206
ne	0.225	0.225	0.0125	0.005728	21.485897	22.099224	18.565385	20.025641	26	-0.613326	-4.514103	-3.900776	2.920513	-2.073583	5.555556	4.415243	5.444444	5.5	2	1.140312	3.555556	2.415243	0.111111	1.084757	0.139243	0.0425	0.036875	0.05375	0.867647	NA	NA	103.694	23.6108	NA	NA	1.47974001988	80.0832	-0.389102715128	-0.0600969250691	0.0019244	0.00021092
ne	0.025	0.025	0.025	0.016807	19.465385	22.56942	15.765385	17.615385	24	-3.104036	-4.534615	-1.43058	3.7	-4.954036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.119663	0.03875	0.033125	0.05	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.488632957325	-0.496847080198	0.00159386	0.0016224
ne	0	0	-0.0125	0.016807	20.370513	23.039616	16.911538	18.641026	24	-2.669104	-3.629487	-0.960384	3.458974	-4.398591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11481	0.03875	0.033125	0.05	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.447490041438	-0.612905333378	0.00170487	0.00262291
ne	0.025	0.025	0.025	0.016807	20.196154	23.039616	15.137179	17.666667	25	-2.843463	-4.803846	-1.960384	5.058974	-5.37295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115986	0.03875	0.033125	0.05	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.475293800434	-0.612053842545	0.00184223	0.00263965
ne	0.325	0.325	0.325	0.242991	20.196154	23.039616	15.137179	17.666667	25	-2.843463	-4.803846	-1.960384	5.058974	-5.37295	7.615385	10.956394	19.051282	13.333333	15	-3.34101	-7.384615	-4.043606	-11.435897	2.376939	0.115986	0.03875	0.033125	0.05	0.854839	NA	NA	73.2628	24.2236	NA	NA	1.10672561209	49.0392	-0.58711953957	-0.705936721287	0.00219459	0.00291984
ne	0.125	0.125	-0.05	0.004169	19.825641	21.864126	14.94359	17.384615	29	-2.038485	-9.174359	-7.135874	4.882051	-4.47951	10	9.12	9.5	9.75	7	0.88	3	2.12	0.5	0.63	0.105634	0.04125	0.03125	0.05625	0.757576	NA	NA	81.8	29.4445	NA	NA	1.02177010817	52.3555	0.0448283417771	0.153147925155	0.00018386	0.00059398
ne	0	0	-0.0125	0.016807	19.875641	22.099224	14.944872	17.410256	30	-2.223583	-10.124359	-7.900776	4.930769	-4.688967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.104505	0.04125	0.03125	0.05625	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	0.106675891325	0.210394108076	0.0004296	0.00079884
ne	0	0	-0.0125	0.016807	19.846154	22.099224	15.025641	17.435897	29	-2.25307	-9.153846	-6.900776	4.820513	-4.663326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.114934	0.04125	0.03125	0.05625	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	-0.0507115018619	0.0381321968912	0.0002587	0.0001965
ne	0.025	0.025	0	0.017094	19.657692	21.864126	15.162821	17.410256	31	-2.206433	-11.342308	-9.135874	4.494872	-4.453869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.117667	0.05625	0.025625	0.07375	0.455556	NA	NA	NA	NA	NA	NA	NA	NA	-0.163674227788	-0.16558643822	0.00100348	0.00117806
ne	0	0	-0.1875	0.186667	17.95641	20.688635	11.069231	14.512821	33	-2.732225	-15.04359	-12.311365	6.887179	-6.175815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.090269	0.0875	0.025	0.1125	0.285714	NA	NA	NA	NA	NA	NA	NA	NA	-0.0040630804357	-0.0909920213309	1.735e-05	0.00047876
ne	0.175	0.175	-0.1375	0.064631	18.147436	20.453537	11.032051	14.589744	29	-2.306101	-10.852564	-8.546463	7.115385	-5.863793	10.285714	10.612245	9.714286	10	14	-0.326531	-3.714286	-3.387755	0.571429	-0.612245	0.085603	0.08875	0.02625	0.11375	0.295775	0.0139191	0.0112474	41.4286	39.8703	0.213125006815	0.0026717	0.0383397777607	1.5583	0.0271452227017	0.105689439221	0.00014316	0.0006052
ne	0.025	0.025	0.025	0.016807	16.721795	19.748243	8.662821	12.692308	30	-3.026448	-13.278205	-10.251757	8.058974	-7.055935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.082238	0.08875	0.02625	0.11375	0.295775	NA	NA	NA	NA	NA	NA	NA	NA	-0.131179326915	0.00717069149186	0.00096673	5.229e-05
ne	0	0	-0.0125	0.016807	17.701282	19.748243	9.221795	13.461538	28	-2.046961	-10.298718	-8.251757	8.479487	-6.286704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07457	0.07625	0.025625	0.09875	0.336066	NA	NA	NA	NA	NA	NA	NA	NA	-0.224310853263	-0.131569621644	0.0018666	0.00094081
ne	0.05	0.05	0.05	0.033898	15.461538	16.691967	7.717949	11.589744	19	-1.230429	-3.538462	-2.308033	7.74359	-5.102223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.102947	0.05	0.04	0.065	0.8	NA	NA	200	24.1437	NA	NA	2.11429389005	175.8563	-0.517980218106	-0.281233492961	0.0030218	0.00139296
ne	0.1	0.1	-0.0625	0.014849	15.973077	19.513145	9.001282	12.487179	24	-3.540068	-8.026923	-4.486855	6.971795	-7.025965	6.5	7.090909	6.166667	6.333333	10	-0.590909	-3.5	-2.909091	0.333333	-0.757576	0.102135	0.04875	0.03875	0.06375	0.794872	NA	NA	116	29.1214	NA	NA	1.38211689201	86.8786	-0.168711499443	0.00731962353369	0.00095246	3.627e-05
ne	0.325	0.325	-0.1125	0.032986	16.369231	19.983341	9.169231	12.769231	24	-3.61411	-7.630769	-4.016659	7.2	-7.21411	10.230769	11.923135	8.935897	9.583333	12	-1.692366	-1.769231	-0.076865	1.294872	-2.339802	0.095127	0.04875	0.03875	0.06375	0.794872	0.019699	0.00628555	59.5128	30.4872	1.14231452488	0.01341345	0.66888449207	29.0256	-0.188699912993	-0.0203276744163	0.00079193	7.161e-05
ne	0.05	0.05	0.05	0.033898	17.208974	22.56942	11.765385	14.487179	27	-5.360446	-9.791026	-4.43058	5.44359	-8.082241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071703	0.045	0.035	0.06	0.777778	NA	NA	200	29.9765	NA	NA	1.89790362519	170.0235	-0.290734137995	-0.120531940392	0.00155584	0.00055108
ne	0.125	0.125	-0.175	0.04623	16.923077	22.56942	12.820513	14.871795	28	-5.646343	-11.076923	-5.43058	4.102564	-7.697625	6.4	5.28	5.6	6	1	1.12	5.4	4.28	0.8	0.72	0.084619	0.0425	0.0325	0.0575	0.764706	NA	NA	107.7	24.1857	NA	NA	1.49358803475	83.5143	-0.160805777512	-0.0474007115008	0.0007401	0.00019716
ne	0.025	0.025	0.025	0.016807	19.382051	23.744911	17.541026	18.461538	27	-4.36286	-7.617949	-3.255089	1.841026	-5.283372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101347	0.04375	0.03375	0.05875	0.771429	NA	NA	NA	NA	NA	NA	NA	NA	-0.330741293755	-0.21268492739	0.00184829	0.0011143
ne	0.05	0.05	0.05	0.033898	20.448718	23.744911	18.423077	19.435897	24	-3.296193	-3.551282	-0.255089	2.025641	-4.309013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.130986	0.045	0.035	0.06	0.777778	0.00443644	0.00614052	18	31.0804	-0.325057176099	0.00170408	-0.546205637533	13.0804	-0.38960942604	-0.0949159218679	0.00275766	0.00054973
ne	0.075	0.075	0.0625	0.030172	19.569231	24.215107	19.097436	19.333333	25	-4.645876	-5.430769	-0.784893	0.471795	-4.881774	2.666667	2.666667	2.333333	2.5	3	0	-0.333333	-0.333333	0.333333	-0.166667	0.127818	0.04875	0.03875	0.06875	0.794872	0.0261024	0.00516123	75.5	25.2275	1.62085234094	0.02094117	1.0961979869	50.2725	-0.615296254784	-0.41520119337	0.00390516	0.00231816
ne	0.025	0.025	0.0125	0.008475	18.458974	22.334322	15.489744	16.974359	23	-3.875348	-4.541026	-0.665678	2.969231	-5.359963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124358	0.05125	0.04125	0.07125	0.804878	NA	NA	NA	NA	NA	NA	NA	NA	-0.339520400793	-0.22725161261	0.00222647	0.00130123
ne	0.1	0.1	0.025	0.023636	11.117949	16.456869	6.010256	8.564103	20	-5.33892	-8.882051	-3.543131	5.107692	-7.892766	0.5	0.545455	0.166667	0.333333	1	-0.045455	-0.5	-0.454545	0.333333	-0.212121	0.103508	0.0525	0.0425	0.0725	0.809524	0.0616719	0.00999029	148.583	37.9913	1.82021477641	0.05168161	1.36378653852	110.5917	-0.18023874614	0.105358027474	0.00162431	0.00080378
ne	0.05	0.05	0.05	0.033898	14.939744	19.042948	8.90641	11.923077	21	-4.103205	-6.060256	-1.957052	6.033333	-7.119871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.105254	0.0475	0.0375	0.0675	0.789474	NA	NA	188.5	36.9623	NA	NA	1.62919953261	151.5377	0.0427952777079	0.265139693706	0.00036616	0.00199206
ne	0.025	0.025	0.025	0.016807	13.616667	12.930397	9.614103	11.615385	14	0.68627	-0.383333	-1.069603	4.002564	-1.315012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233886	0.0525	0.036875	0.07125	0.702381	NA	NA	NA	NA	NA	NA	NA	NA	-0.165859050551	-0.281795840371	0.0020706	0.0037479
ne	0.1	0.1	0.1	0.068966	10.616667	11.049612	5.742308	8.179487	15	-0.432945	-4.383333	-3.950388	4.874359	-2.870125	0.5	0.545455	0.166667	0.333333	1	-0.045455	-0.5	-0.454545	0.333333	-0.212121	0.200882	0.0525	0.036875	0.07125	0.702381	NA	NA	150.25	23.2294	NA	NA	1.86688185564	127.0206	-0.180740538709	-0.153237763994	0.00142309	0.00116641
ne	0.1	0.1	0.1	0.068966	11.565385	12.225103	7.562821	9.564103	16	-0.659718	-4.434615	-3.774897	4.002564	-2.661	2	2.181818	4.666667	3.333333	1	-0.181818	1	1.181818	-2.666667	1.151515	0.189182	0.06	0.0375	0.0825	0.625	NA	NA	114.5	35.9254	NA	NA	1.15913025678	78.5746	0.143295312971	0.413472414164	0.0016319	0.00367659
ne	0	0	-0.05	0.068966	12.014103	13.400593	8.139744	10.076923	19	-1.386491	-6.985897	-5.599407	3.874359	-3.32367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138478	0.0525	0.036875	0.07125	0.702381	NA	NA	NA	NA	NA	NA	NA	NA	0.166822999371	0.651102941031	0.0019401	0.00598655
ne	0.125	0.125	0.125	0.086957	11.564103	13.165495	7.205128	9.384615	19	-1.601393	-7.435897	-5.834505	4.358974	-3.78088	6	5.76	7	6.5	4	0.24	2	1.76	-1	0.74	0.136781	0.0525	0.036875	0.07125	0.702381	0.0689525	0.0163634	93.35	32.821	1.4383707282	0.0525891	1.04528731556	60.529	-0.0625485765421	0.0076391000672	0.0007139	8.84e-05
ne	0	0	-0.0125	0.016807	11.297436	13.400593	6.548718	8.923077	19	-2.103157	-7.702564	-5.599407	4.748718	-4.477516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.145791	0.05125	0.04125	0.06625	0.804878	NA	NA	NA	NA	NA	NA	NA	NA	-0.07295810724	0.0317018627819	0.0007809	0.00029938
ne	0	0	-0.05	0.068966	12.825641	17.632359	3.892308	8.358974	23	-4.806718	-10.174359	-5.367641	8.933333	-9.273385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.139792	0.0475	0.0375	0.0675	0.789474	NA	NA	NA	NA	NA	NA	NA	NA	-0.123503818027	-0.358068953635	0.0016655	0.005565
ne	0.625	0.375	-0.1375	0.033516	12.424359	17.397261	5.678205	9.051282	23	-4.972902	-10.575641	-5.602739	6.746154	-8.345979	11.226667	14.036172	6.106667	8.666667	17	-2.809506	-5.773333	-2.963828	5.12	-5.369506	0.129318	0.05125	0.035625	0.07625	0.695122	0.0100153	0.0176596	26.335	35.7952	-0.567165621126	0.0076443	-0.30691495327	9.4602	-0.966175002861	-0.565022223891	0.00841666	0.0039668
ne	0.125	0.125	0.075	0.042042	12.474359	17.632359	5.679487	9.076923	24	-5.158001	-11.525641	-6.367641	6.794872	-8.555436	9.4	8.16	9.6	9.5	4	1.24	5.4	4.16	-0.2	1.34	0.127579	0.05125	0.035625	0.07625	0.695122	NA	NA	62.25	18.4429	NA	NA	1.21647906277	43.8071	-1.02690117363	-0.632991171927	0.00905167	0.00434459
ne	0.15	0.15	0.15	0.105263	12.698718	17.867458	5.711538	9.205128	24	-5.16874	-11.301282	-6.132542	6.987179	-8.662329	0.666667	0.875912	0.133333	0.4	2	-0.209246	-1.333333	-1.124088	0.533333	-0.475912	0.125927	0.05125	0.035625	0.07625	0.695122	NA	NA	126.633	18.7692	NA	NA	1.90907591076	107.8638	-0.964574521102	-0.773639236142	0.00956378	0.00725824
ne	0.15	0.15	0.15	0.105263	12.698718	17.867458	5.711538	9.205128	24	-5.16874	-11.301282	-6.132542	6.987179	-8.662329	0.666667	0.875912	0.133333	0.4	2	-0.209246	-1.333333	-1.124088	0.533333	-0.475912	0.125927	0.05125	0.035625	0.07625	0.695122	NA	NA	125.967	18.7549	NA	NA	1.90456491628	107.2121	-0.949480746924	-0.759331259203	0.0094742	0.00716866
ne	0.125	0.125	-0.175	0.073513	9.389744	11.519808	5.892308	7.641026	13	-2.130065	-3.610256	-1.480192	3.497436	-3.878783	6.6	6.72	7.9	7.25	6	-0.12	0.6	0.72	-1.3	0.53	0.096995	0.04	0.034375	0.0475	0.859375	0.0392193	0.0168983	57.15	30.3496	0.841955947419	0.022321	0.632896052394	26.8004	-0.0338619094136	-0.123124633393	0.000446	0.0016967
ne	0.225	0.225	-0.075	0.008359	14.076923	15.751574	13.205128	13.641026	18	-1.674651	-3.923077	-2.248426	0.871795	-2.110549	7.722222	8.462549	10.277778	9	8	-0.740327	-0.277778	0.462549	-2.555556	0.537451	0.182037	0.045	0.035	0.06	0.777778	0.0372722	0.00852101	71.5833	23.8161	1.47571286204	0.02875119	1.10049998398	47.7672	-0.786225637014	-0.208856080485	0.00743475	0.00132259
ne	0.825	0.175	0.0875	0.010093	14.296154	15.516476	12.216667	13.25641	17	-1.220323	-2.703846	-1.483524	2.079487	-2.260066	11.897727	13.798218	10.789773	11.34375	14	-1.90049	-2.102273	-0.201782	1.107955	-2.454468	0.198544	0.0475	0.0375	0.0625	0.789474	0.0129465	0.0491953	29.2936	90.4048	-1.33497260913	0.0362488	-1.1269283012	61.1112	-0.413726339932	0.0851787659133	0.00474342	0.00072554
ne	0.75	0.25	0.525	0.282986	14.071795	15.281378	12.184615	13.128205	17	-1.209583	-2.928205	-1.718622	1.887179	-2.153173	11.050575	12.116152	5.432184	8.241379	13	-1.065577	-1.949425	-0.883848	5.618391	-3.874773	0.201589	0.0475	0.0375	0.0625	0.789474	0.0187897	0.0261226	39.9782	47.4889	-0.329491992678	0.0073329	-0.172161693974	7.5107	-0.245849837737	0.278080846217	0.0030026	0.00264754
ne	0	0	-0.0125	0.016807	11.646154	11.990004	12.558974	12.102564	12	-0.343851	-0.353846	-0.009996	-0.912821	0.11256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10616	0.04625	0.03625	0.06125	0.783784	NA	NA	NA	NA	NA	NA	NA	NA	-0.945916618253	-0.811978871321	0.01347921	0.01017369
ne	0.05	0.05	0.05	0.033898	10.910256	10.814514	10.115385	10.512821	9	0.095743	1.910256	1.814514	0.794872	-0.301693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.086588	0.05125	0.04125	0.06625	0.804878	0.0852066	0.0097162	115.5	22.9459	2.17128430009	0.0754904	1.61613125865	92.5541	-0.764282488082	-0.371040766426	0.01055931	0.00378376
ne	0.775	0.225	0.65	0.424822	12.25	11.519808	8.211538	10.230769	9	0.730192	3.25	2.519808	4.038462	-1.289039	11.741935	11.264116	7.858065	9.8	10	0.477819	1.741935	1.264116	3.883871	-1.464116	0.162611	0.05125	0.04125	0.06625	0.804878	NA	NA	19.5645	80.4722	NA	NA	-1.41419508367	60.9077	-1.02748327476	-0.658913389427	0.01726281	0.00779006
ne	0	0	-0.0125	0.016807	11.948718	11.28471	9.076923	10.512821	9	0.664008	2.948718	2.28471	2.871795	-0.77189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162844	0.04875	0.043125	0.06	0.884615	NA	NA	NA	NA	NA	NA	NA	NA	-0.470084314617	-0.259230187583	0.0095759	0.0045591
ne	0.55	0.45	0.175	0.034502	11.070513	11.049612	9.391026	10.230769	10	0.020901	1.070513	1.049612	1.679487	-0.818843	6.82684	8.503964	11.744589	9.285714	12	-1.677124	-5.17316	-3.496036	-4.917749	0.78175	0.161404	0.04625	0.040625	0.0575	0.878378	0.0261755	0.0296625	44.5693	39.2876	-0.125059762991	0.003487	0.126136333744	5.2817	-0.44993484292	-0.317755239433	0.0060024	0.0039251
